product_id,product_hs92_code,year,export_value,import_value,pci
1439,7016,2019,1101682917,1101682917,0.249
1440,7017,2019,1723390563,1723390563,1.21
1441,7018,2019,1564215022,1564215022,-0.084
1442,7019,2019,11574584835,11574584835,0.711
1443,7020,2019,3800447962,3800447962,1.147
1444,7101,2019,858045556,858045556,-0.412
1445,7102,2019,96445481691,96445481691,-0.942
1446,7103,2019,9514202625,9514202625,-0.883
1447,7104,2019,1943221638,1943221638,-0.097
1448,7105,2019,393902126,393902126,1.351
1449,7106,2019,16106930184,16106930184,-0.642
1450,7107,2019,101648292,101648292,1.707
1451,7108,2019,287523352013,287523352013,-2.244
1452,7109,2019,73456562,73456562,0.475
1453,7110,2019,39145597544,39145597544,0.606
1454,7111,2019,1756140190,1756140190,0.074
1455,7112,2019,19601970727,19601970727,-0.21
1456,7113,2019,105912408278,105912408278,-0.16
1457,7114,2019,2130885636,2130885636,-0.157
1458,7115,2019,3370337920,3370337920,0.187
1459,7116,2019,929487747,929487747,-0.546
1460,7117,2019,5949898588,5949898588,0.102
1461,7118,2019,411930383,411930383,0.115
1462,7201,2019,4082034906,4082034906,-1.27
1463,7202,2019,27910785044,27910785044,-0.816
1464,7203,2019,4010377520,4010377520,-1.319
1465,7204,2019,31798826400,31798826400,-0.69
1466,7205,2019,2053165233,2053165233,0.773
1467,7206,2019,797144278,797144278,-0.812
1468,7207,2019,24288341130,24288341130,-0.447
1469,7208,2019,44722236846,44722236846,0.428
1470,7209,2019,13244516958,13244516958,0.119
1471,7210,2019,44943501199,44943501199,-0.076
1472,7211,2019,3904460098,3904460098,0.821
1473,7212,2019,3904827609,3904827609,0.532
1474,7213,2019,11059542798,11059542798,-0.073
1475,7214,2019,14905327803,14905327803,-1.237
1476,7215,2019,2494465300,2494465300,-0.091
1477,7216,2019,12513660201,12513660201,-0.215
1478,7217,2019,6941486965,6941486965,-0.201
1479,7218,2019,1862207048,1862207048,0.597
1480,7219,2019,27542158848,27542158848,1.23
1481,7220,2019,4378287826,4378287826,1.3
1482,7221,2019,1727148878,1727148878,1.915
1483,7222,2019,5681898595,5681898595,1.349
1484,7223,2019,1981700276,1981700276,1.143
1485,7224,2019,3138904133,3138904133,0.332
1486,7225,2019,28521338124,28521338124,1.721
1487,7226,2019,3153159912,3153159912,1.562
1488,7227,2019,4532102509,4532102509,0.588
1489,7228,2019,12588168040,12588168040,0.503
1490,7229,2019,2229505963,2229505963,1.502
1491,7301,2019,1784811843,1784811843,0.122
1492,7302,2019,3295994443,3295994443,0.237
1493,7303,2019,1432665963,1432665963,-0.193
1494,7304,2019,22992637691,22992637691,0.205
1495,7305,2019,7295514750,7295514750,0.394
1496,7306,2019,21425368319,21425368319,-0.518
1497,7307,2019,17547794701,17547794701,1.174
1498,7308,2019,47913487681,47913487681,0.187
1499,7309,2019,3871456867,3871456867,0.224
1500,7310,2019,6131189774,6131189774,0.149
1501,7311,2019,3360783771,3360783771,0.093
1502,7312,2019,6325900593,6325900593,0.053
1503,7313,2019,231425834,231425834,-1.01
1504,7314,2019,4846401296,4846401296,-0.119
1505,7315,2019,4953661532,4953661532,1.392
1506,7316,2019,211276966,211276966,0.027
1507,7317,2019,2934541069,2934541069,-0.488
1508,7318,2019,37280716966,37280716966,1.662
1509,7319,2019,274961520,274961520,1.145
1510,7320,2019,6624989719,6624989719,0.978
1511,7321,2019,9401834374,9401834374,0.131
1512,7322,2019,3138816733,3138816733,0.732
1513,7323,2019,12407413514,12407413514,-0.504
1514,7324,2019,3341913765,3341913765,0.593
1515,7325,2019,6585346608,6585346608,0.219
1516,7326,2019,49005478891,49005478891,0.931
1517,7401,2019,815132106,815132106,-1.371
1518,7402,2019,6158852475,6158852475,-1.576
1519,7403,2019,54391964589,54391964589,-1.347
1520,7404,2019,16633312898,16633312898,-0.807
1521,7405,2019,271508841,271508841,-0.015
1522,7406,2019,1578827929,1578827929,-0.347
1523,7407,2019,5085616500,5085616500,0.067
1524,7408,2019,17259010548,17259010548,-0.222
1525,7409,2019,6794554407,6794554407,0.312
1526,7410,2019,6070727677,6070727677,1.374
1527,7411,2019,6235198896,6235198896,0.538
1528,7412,2019,4423497969,4423497969,0.935
1529,7413,2019,1710326236,1710326236,-0.052
1531,7415,2019,997593741,997593741,0.977
1534,7418,2019,752305627,752305627,0.221
1535,7419,2019,3447776660,3447776660,0.7
1536,7501,2019,5183244020,5183244020,-1.414
1537,7502,2019,11512268313,11512268313,-0.082
1538,7503,2019,1106746460,1106746460,0.334
1539,7504,2019,1237941320,1237941320,0.722
1540,7505,2019,3069992676,3069992676,1.293
1541,7506,2019,1356382654,1356382654,1.99
1542,7507,2019,1130944953,1130944953,0.949
1543,7508,2019,2251757957,2251757957,1.452
1544,7601,2019,42704784495,42704784495,-0.937
1545,7602,2019,10401433836,10401433836,-0.803
1546,7603,2019,638456350,638456350,0.182
1547,7604,2019,15785971233,15785971233,-0.031
1548,7605,2019,3566880980,3566880980,-0.664
1549,7606,2019,31112561411,31112561411,0.775
1550,7607,2019,11632183974,11632183974,0.624
1551,7608,2019,2217694196,2217694196,0.346
1552,7609,2019,927264955,927264955,0.834
1553,7610,2019,13256783905,13256783905,0.245
1554,7611,2019,211533159,211533159,0.286
1555,7612,2019,4631025636,4631025636,0.113
1556,7613,2019,506992275,506992275,0.563
1557,7614,2019,1450136684,1450136684,-0.59
1558,7615,2019,4990445055,4990445055,-0.722
1559,7616,2019,17191497891,17191497891,0.977
1560,7801,2019,6105079591,6105079591,-1.334
1561,7802,2019,534790464,534790464,-0.856
1563,7804,2019,377689071,377689071,-0.071
1565,7806,2019,320603105,320603105,-0.26
1566,7901,2019,13513944514,13513944514,-0.459
1567,7902,2019,534623692,534623692,-0.653
1568,7903,2019,542704995,542704995,-0.316
1569,7904,2019,225441247,225441247,0.519
1570,7905,2019,531636903,531636903,0.266
1572,7907,2019,1470144282,1470144282,0.76
1573,8001,2019,3847305264,3847305264,-0.169
1574,8002,2019,80528469,80528469,0.207
1575,8003,2019,500757927,500757927,1.317
1579,8007,2019,372332256,372332256,-0.001
1580,8101,2019,966808280,966808280,1.506
1581,8102,2019,713834259,713834259,1.377
1582,8103,2019,726075757,726075757,0.789
1583,8104,2019,1807116684,1807116684,1.156
1584,8105,2019,3642692485,3642692485,-1.054
1585,8106,2019,93209610,93209610,1.003
1586,8107,2019,55221128,55221128,0.079
1587,8108,2019,6002365041,6002365041,0.835
1588,8109,2019,339569472,339569472,1.087
1589,8110,2019,194961751,194961751,-0.93
1590,8111,2019,1074909010,1074909010,0.239
1591,8112,2019,1468005635,1468005635,0.21
1592,8113,2019,926382425,926382425,2.277
1593,8201,2019,1649011631,1649011631,-0.197
1594,8202,2019,4205702159,4205702159,1.761
1595,8203,2019,2125386853,2125386853,1.006
1596,8204,2019,2839490996,2839490996,1.319
1597,8205,2019,7456265768,7456265768,0.715
1598,8206,2019,1355837110,1355837110,-0.1
1599,8207,2019,21634678090,21634678090,1.692
1600,8208,2019,2869074084,2869074084,1.546
1601,8209,2019,5572760139,5572760139,2.533
1602,8210,2019,411122374,411122374,0.898
1603,8211,2019,2508502531,2508502531,1.146
1604,8212,2019,4320308453,4320308453,-0.577
1605,8213,2019,786951741,786951741,0.451
1606,8214,2019,971622679,971622679,-0.239
1607,8215,2019,2602568944,2602568944,-0.454
1608,8301,2019,12588592526,12588592526,0.71
1609,8302,2019,31538346455,31538346455,0.815
1610,8303,2019,1116771066,1116771066,1.068
1611,8304,2019,273436547,273436547,-0.172
1612,8305,2019,894433960,894433960,0.916
1613,8306,2019,2200857274,2200857274,-0.314
1614,8307,2019,3416468456,3416468456,0.547
1615,8308,2019,3542226210,3542226210,0.808
1616,8309,2019,6456149012,6456149012,0.132
1617,8310,2019,771643685,771643685,0.309
1618,8311,2019,2996774167,2996774167,0.739
1619,8401,2019,2814567410,2814567410,1.489
1620,8402,2019,4656674510,4656674510,0.544
1621,8403,2019,6356957559,6356957559,0.919
1622,8404,2019,1784033660,1784033660,0.827
1623,8405,2019,898876664,898876664,0.045
1624,8406,2019,4011128023,4011128023,0.553
1625,8407,2019,51608983081,51608983081,1.171
1626,8408,2019,44063900305,44063900305,1.425
1627,8409,2019,62470139545,62470139545,0.702
1628,8410,2019,1068606879,1068606879,-0.333
1629,8411,2019,137638616571,137638616571,0.602
1630,8412,2019,22873356532,22873356532,1.186
1631,8413,2019,61692115131,61692115131,0.978
1632,8414,2019,69928214837,69928214837,1.186
1633,8415,2019,46403952544,46403952544,0.497
1634,8416,2019,2368996818,2368996818,1.414
1635,8417,2019,4516153171,4516153171,0.774
1636,8418,2019,43002934911,43002934911,0.786
1637,8419,2019,39932584978,39932584978,1.368
1638,8420,2019,1237893412,1237893412,1.501
1639,8421,2019,68521063775,68521063775,1.03
1640,8422,2019,29374218949,29374218949,1.342
1641,8423,2019,3978245903,3978245903,0.751
1642,8424,2019,18483032074,18483032074,0.863
1643,8425,2019,6754808085,6754808085,0.663
1644,8426,2019,13313909937,13313909937,0.121
1645,8427,2019,18789079923,18789079923,1.548
1646,8428,2019,30069599403,30069599403,1.169
1647,8429,2019,42009854850,42009854850,-0.016
1648,8430,2019,11307693106,11307693106,-0.788
1649,8431,2019,55043045397,55043045397,0.733
1650,8432,2019,7515726382,7515726382,0.575
1651,8433,2019,18943016386,18943016386,0.88
1652,8434,2019,2057140902,2057140902,0.259
1653,8435,2019,412255939,412255939,0.253
1654,8436,2019,7192754732,7192754732,0.87
1655,8437,2019,1947180249,1947180249,-0.16
1656,8438,2019,13168072061,13168072061,0.756
1657,8439,2019,5024807588,5024807588,1.779
1658,8440,2019,813051923,813051923,1.229
1659,8441,2019,6835317526,6835317526,1.343
1660,8442,2019,1252986585,1252986585,0.598
1661,8443,2019,46615864960,46615864960,1.568
1662,8444,2019,979713725,979713725,1.583
1663,8445,2019,3399990059,3399990059,1.092
1664,8446,2019,1653786313,1653786313,0.491
1665,8447,2019,2317962791,2317962791,1.201
1666,8448,2019,4300577246,4300577246,1.523
1667,8449,2019,915080501,915080501,1.126
1668,8450,2019,13041081094,13041081094,0.684
1669,8451,2019,8093275698,8093275698,1.487
1670,8452,2019,4910168948,4910168948,0.3
1671,8453,2019,1314440646,1314440646,0.481
1672,8454,2019,2869980925,2869980925,1.19
1673,8455,2019,5232596051,5232596051,1.468
1674,8456,2019,6033017549,6033017549,1.985
1675,8457,2019,9392660238,9392660238,2.366
1676,8458,2019,6836463331,6836463331,1.792
1677,8459,2019,3167283463,3167283463,0.626
1678,8460,2019,4606719609,4606719609,1.384
1679,8461,2019,2546982289,2546982289,1.712
1680,8462,2019,9520851014,9520851014,1.506
1681,8463,2019,1905739971,1905739971,0.847
1682,8464,2019,2604514655,2604514655,0.997
1683,8465,2019,7954425300,7954425300,1.162
1684,8466,2019,17657774899,17657774899,1.825
1685,8467,2019,7492050995,7492050995,0.965
1686,8468,2019,1012884336,1012884336,0.811
1687,8469,2019,663160,663160,0.385
1688,8470,2019,4690021018,4690021018,0.459
1689,8471,2019,252159084171,252159084171,0.77
1690,8472,2019,4537935795,4537935795,0.748
1691,8473,2019,212420510766,212420510766,1.317
1692,8474,2019,15851571612,15851571612,0.166
1693,8475,2019,4588962330,4588962330,1.908
1694,8476,2019,1705060331,1705060331,0.876
1695,8477,2019,25911513223,25911513223,1.657
1696,8478,2019,1580979641,1580979641,0.084
1697,8479,2019,117763547945,117763547945,2.189
1698,8480,2019,17997197125,17997197125,1.625
1699,8481,2019,85578827395,85578827395,1.666
1700,8482,2019,30131854853,30131854853,1.319
1701,8483,2019,54370401213,54370401213,1.326
1702,8484,2019,3798005972,3798005972,1.396
1703,8485,2019,10530391956,10530391956,1.366
1704,8501,2019,52020861271,52020861271,0.836
1705,8502,2019,20989401288,20989401288,0.469
1706,8503,2019,17972362671,17972362671,0.413
1707,8504,2019,87429666277,87429666277,1.042
1708,8505,2019,8115847776,8115847776,1.278
1709,8506,2019,7461784997,7461784997,0.385
1710,8507,2019,56379681495,56379681495,1.078
1711,8508,2019,16235504525,16235504525,1.37
1712,8509,2019,21863501569,21863501569,0.943
1713,8510,2019,3887151308,3887151308,0.93
1714,8511,2019,18904088092,18904088092,0.531
1715,8512,2019,30962234820,30962234820,0.995
1716,8513,2019,2960613472,2960613472,0.604
1717,8514,2019,5373155943,5373155943,1.622
1718,8515,2019,11090957973,11090957973,2.049
1719,8516,2019,47682690962,47682690962,0.648
1720,8517,2019,122208052387,122208052387,0.593
1721,8518,2019,38327878289,38327878289,0.766
1722,8519,2019,1193841933,1193841933,0.646
1723,8520,2019,1293301068,1293301068,0.667
1724,8521,2019,35336876412,35336876412,0.58
1725,8522,2019,1876074411,1876074411,0.951
1726,8523,2019,40636346041,40636346041,1.469
1727,8524,2019,1836583877,1836583877,0.698
1728,8525,2019,369953567356,369953567356,0.694
1729,8526,2019,21395703689,21395703689,1.509
1730,8527,2019,13355746824,13355746824,0.785
1731,8528,2019,75073603461,75073603461,-0.003
1732,8529,2019,50162268599,50162268599,0.73
1733,8530,2019,2408813505,2408813505,1.258
1734,8531,2019,15788739535,15788739535,0.824
1735,8532,2019,25188188964,25188188964,1.278
1736,8533,2019,8640354758,8640354758,0.839
1737,8534,2019,39913584816,39913584816,0.751
1738,8535,2019,8193586909,8193586909,0.469
1739,8536,2019,90822797580,90822797580,0.67
1740,8537,2019,64231569046,64231569046,0.907
1741,8538,2019,33475084415,33475084415,0.924
1742,8539,2019,7540620068,7540620068,0.697
1743,8540,2019,1575215743,1575215743,0.973
1744,8541,2019,97261109675,97261109675,1.115
1745,8542,2019,580117474242,580117474242,1.694
1746,8543,2019,52295831393,52295831393,1.862
1747,8544,2019,119028662402,119028662402,-0.477
1748,8545,2019,9456612453,9456612453,0.583
1749,8546,2019,2185901357,2185901357,0.793
1750,8547,2019,5841871070,5841871070,1.144
1751,8548,2019,4798640957,4798640957,0.736
1752,8601,2019,937047749,937047749,1.031
1753,8602,2019,797655179,797655179,-0.085
1754,8603,2019,5743428102,5743428102,1.793
1755,8604,2019,939960639,939960639,-0.581
1756,8605,2019,1430845206,1430845206,0.586
1757,8606,2019,6688776185,6688776185,-0.095
1758,8607,2019,11806885215,11806885215,0.837
1759,8608,2019,1009053130,1009053130,0.958
1760,8609,2019,8815503118,8815503118,-0.173
1761,8701,2019,52566156675,52566156675,0.992
1762,8702,2019,17669337922,17669337922,0.525
1763,8703,2019,711265378715,711265378715,1.202
1764,8704,2019,128786657439,128786657439,0.658
1765,8705,2019,13206678535,13206678535,-0.154
1766,8706,2019,3060804102,3060804102,0.707
1767,8707,2019,8113859917,8113859917,1.056
1768,8708,2019,366061250603,366061250603,1.332
1769,8709,2019,1533161665,1533161665,0.718
1770,8710,2019,5419325311,5419325311,-0.294
1771,8711,2019,27169623738,27169623738,0.638
1772,8712,2019,7900659137,7900659137,-0.106
1773,8713,2019,1535838033,1535838033,0.471
1774,8714,2019,19982406046,19982406046,0.996
1775,8715,2019,2074221076,2074221076,0.863
1776,8716,2019,25984901281,25984901281,0.593
1777,8801,2019,62877574,62877574,0.166
1778,8802,2019,141764458538,141764458538,0.131
1779,8803,2019,86980984162,86980984162,0.845
1780,8804,2019,306801179,306801179,0.382
1781,8805,2019,1964394831,1964394831,0.917
1782,8901,2019,70528775460,70528775460,-0.823
1783,8902,2019,1641231665,1641231665,-0.689
1784,8903,2019,17014345646,17014345646,-0.021
1785,8904,2019,4780877430,4780877430,-0.592
1786,8905,2019,25828905859,25828905859,-1.33
1787,8906,2019,4432967029,4432967029,-0.064
1788,8907,2019,1211341293,1211341293,-0.701
1789,8908,2019,2260186994,2260186994,-1.434
1790,9001,2019,29913370452,29913370452,1.174
1791,9002,2019,14296483904,14296483904,1.805
1792,9003,2019,4954127123,4954127123,0.536
1793,9004,2019,9059672459,9059672459,0.824
1794,9005,2019,1379783681,1379783681,0.644
1795,9006,2019,3542658879,3542658879,0.5
1796,9007,2019,807818974,807818974,0.521
1797,9008,2019,304361168,304361168,0.806
1798,9009,2019,1609033830,1609033830,0.119
1799,9010,2019,40135659889,40135659889,2.244
1800,9011,2019,2576285454,2576285454,1.219
1801,9012,2019,2633050369,2633050369,1.896
1802,9013,2019,53352058051,53352058051,1.5
1803,9014,2019,8638385057,8638385057,0.491
1804,9015,2019,9299343214,9299343214,-0.12
1805,9016,2019,410585597,410585597,1.332
1806,9017,2019,2227762039,2227762039,1.248
1807,9018,2019,122783120072,122783120072,0.893
1808,9019,2019,12446297023,12446297023,0.749
1809,9020,2019,1686642452,1686642452,0.824
1810,9021,2019,56787859255,56787859255,0.95
1811,9022,2019,22108826039,22108826039,1.371
1812,9023,2019,3538132530,3538132530,0.969
1813,9024,2019,2403746722,2403746722,1.324
1814,9025,2019,5382555526,5382555526,1.406
1815,9026,2019,21316329884,21316329884,1.61
1816,9027,2019,43208121666,43208121666,1.585
1817,9028,2019,8212024447,8212024447,0.155
1818,9029,2019,8245058653,8245058653,1.407
1819,9030,2019,25783759829,25783759829,1.741
1820,9031,2019,43395930210,43395930210,1.774
1821,9032,2019,34872221249,34872221249,1.126
1822,9033,2019,3349054477,3349054477,0.765
1823,9101,2019,13876142313,13876142313,0.646
1824,9102,2019,23029897859,23029897859,0.318
1825,9103,2019,171015643,171015643,0.883
1826,9104,2019,143636374,143636374,0.465
1827,9105,2019,1256582337,1256582337,0.625
1828,9106,2019,351567446,351567446,0.603
1829,9107,2019,385171004,385171004,0.979
1830,9108,2019,1178879284,1178879284,1.671
1831,9109,2019,60068416,60068416,0.905
1832,9110,2019,327444956,327444956,1.768
1833,9111,2019,1207238810,1207238810,0.575
1834,9112,2019,25685226,25685226,0.144
1835,9113,2019,1673631875,1673631875,-0.072
1836,9114,2019,1835164179,1835164179,0.751
1837,9201,2019,888816462,888816462,0.569
1838,9202,2019,959466726,959466726,0.314
1839,9203,2019,981,981,-1.545
1841,9205,2019,828144860,828144860,0.189
1842,9206,2019,429619480,429619480,-0.447
1843,9207,2019,2000710813,2000710813,0.289
1844,9208,2019,123729966,123729966,0.378
1845,9209,2019,1398956006,1398956006,0.957
1846,9301,2019,1171754491,1171754491,0.113
1847,9302,2019,745610374,745610374,0.609
1848,9303,2019,1537669298,1537669298,0.069
1849,9304,2019,682348320,682348320,0.495
1850,9305,2019,2019048084,2019048084,0.346
1851,9306,2019,9133424211,9133424211,0.053
1852,9307,2019,60813427,60813427,0.096
1853,9401,2019,75811337037,75811337037,0.12
1854,9402,2019,3821183339,3821183339,1.144
1855,9403,2019,83418991763,83418991763,0.501
1856,9404,2019,17869819741,17869819741,-0.605
1857,9405,2019,52060566385,52060566385,0.585
1858,9406,2019,8630105485,8630105485,0.029
1859,9501,2019,17935,17935,1.222
1860,9502,2019,18998,18998,1.689
1861,9503,2019,45851927139,45851927139,0.436
1862,9504,2019,25223051151,25223051151,1.056
1863,9505,2019,8228966004,8228966004,-0.203
1864,9506,2019,25225163366,25225163366,0.525
1865,9507,2019,3019894380,3019894380,-0.666
1866,9508,2019,1763923656,1763923656,0.295
1867,9601,2019,133323351,133323351,-1.128
1868,9602,2019,798565296,798565296,-0.32
1869,9603,2019,9039376422,9039376422,-0.179
1870,9604,2019,35627070,35627070,0.12
1871,9605,2019,279087352,279087352,-1.268
1872,9606,2019,1678884816,1678884816,-0.086
1873,9607,2019,2888947801,2888947801,0.261
1874,9608,2019,6218967967,6218967967,0.504
1875,9609,2019,1534259775,1534259775,-0.142
1876,9610,2019,689249706,689249706,0.371
1877,9611,2019,263585421,263585421,1.104
1878,9612,2019,1524841728,1524841728,1.009
1879,9613,2019,1666694906,1666694906,-0.095
1880,9614,2019,367920666,367920666,-0.371
1881,9615,2019,1704337848,1704337848,0.492
1882,9616,2019,1552661762,1552661762,0.587
1883,9617,2019,3280282622,3280282622,0.01
1884,9618,2019,497761969,497761969,-0.131
1885,9701,2019,23835547607,23835547607,0.334
1886,9702,2019,690728707,690728707,0.268
1887,9703,2019,4673769645,4673769645,-0.317
1888,9704,2019,118783149,118783149,-0.322
1889,9705,2019,1519056726,1519056726,-0.702
1890,9706,2019,3849025278,3849025278,-0.828
1891,9999,2019,504977450890,504977450890,0.022
1892,XXXX,2019,293308009896,293308009896,-1.108
650,0101,2020,2834556331,2834556331,0.19
651,0102,2020,8415225609,8415225609,-0.773
652,0103,2020,4330407853,4330407853,0.481
653,0104,2020,1454125238,1454125238,-1.451
654,0105,2020,2758464345,2758464345,-0.49
655,0106,2020,1116332451,1116332451,-0.843
656,0201,2020,21608019048,21608019048,-0.548
657,0202,2020,25208602606,25208602606,-1.318
658,0203,2020,34573414647,34573414647,0.72
659,0204,2020,6595076895,6595076895,-1.783
660,0205,2020,352298785,352298785,-0.678
661,0206,2020,7717003331,7717003331,-0.331
662,0207,2020,23564066123,23564066123,-0.396
663,0208,2020,541871694,541871694,-0.114
664,0209,2020,812797536,812797536,0.546
665,0210,2020,4185889617,4185889617,0.288
666,0301,2020,1725927485,1725927485,-1.201
667,0302,2020,17120360821,17120360821,-1.402
668,0303,2020,21610770682,21610770682,-1.544
669,0304,2020,20806568171,20806568171,-1.431
670,0305,2020,5438523914,5438523914,-1.442
671,0306,2020,22471734179,22471734179,-1.849
672,0307,2020,8940699973,8940699973,-1.712
673,0401,2020,8309697335,8309697335,0.014
674,0402,2020,19951460925,19951460925,-0.689
675,0403,2020,4298527663,4298527663,-0.244
676,0404,2020,4536852737,4536852737,0.393
677,0405,2020,7786731388,7786731388,-0.455
678,0406,2020,30728355628,30728355628,-0.143
679,0407,2020,3772914502,3772914502,-0.656
680,0408,2020,963994853,963994853,0.26
681,0409,2020,2097011588,2097011588,-1.037
682,0410,2020,925984813,925984813,-0.375
683,0501,2020,112896546,112896546,-1.605
684,0502,2020,108188548,108188548,-0.322
686,0504,2020,4430749881,4430749881,-0.996
687,0505,2020,1312724437,1312724437,0.195
688,0506,2020,296320830,296320830,-0.157
689,0507,2020,126978965,126978965,-1.078
690,0508,2020,138770747,138770747,-1.455
692,0510,2020,312915492,312915492,-1.329
693,0511,2020,2781380408,2781380408,-1.098
694,0601,2020,1575249458,1575249458,-0.392
695,0602,2020,9553002608,9553002608,-0.994
696,0603,2020,7822812681,7822812681,-1.86
697,0604,2020,1179746273,1179746273,-1.18
698,0701,2020,4073257501,4073257501,-0.706
699,0702,2020,9311229203,9311229203,-1.352
700,0703,2020,7177203516,7177203516,-1.967
701,0704,2020,3345623050,3345623050,-1.072
702,0705,2020,2740990896,2740990896,-0.673
703,0706,2020,1820774523,1820774523,-0.736
704,0707,2020,2600940884,2600940884,-1.008
705,0708,2020,1453500913,1453500913,-1.873
706,0709,2020,14721290136,14721290136,-1.236
707,0710,2020,6538392480,6538392480,-0.766
708,0711,2020,633392184,633392184,-1.072
709,0712,2020,3686787799,3686787799,-1.14
710,0713,2020,10855350512,10855350512,-1.913
711,0714,2020,2175310141,2175310141,-2.049
712,0801,2020,7705217246,7705217246,-2.101
713,0802,2020,17251049668,17251049668,-1.734
714,0803,2020,12806106143,12806106143,-1.651
715,0804,2020,13534557923,13534557923,-1.75
716,0805,2020,14930175869,14930175869,-1.258
717,0806,2020,9901953798,9901953798,-1.252
718,0807,2020,3657564995,3657564995,-1.783
719,0808,2020,9679000630,9679000630,-0.649
720,0809,2020,6460410226,6460410226,-1.108
721,0810,2020,18070624540,18070624540,-1.433
722,0811,2020,5281923866,5281923866,-0.673
723,0812,2020,212747616,212747616,-1.561
724,0813,2020,2388710157,2388710157,-0.928
725,0814,2020,105545562,105545562,-1.682
726,0901,2020,27701602468,27701602468,-1.524
727,0902,2020,7570602489,7570602489,-1.916
728,0903,2020,223959659,223959659,-1.998
729,0904,2020,3904565077,3904565077,-1.789
730,0905,2020,896879716,896879716,-1.917
731,0906,2020,965969575,965969575,-1.257
732,0907,2020,367259517,367259517,-1.523
733,0908,2020,1723265996,1723265996,-1.629
734,0909,2020,1214194339,1214194339,-1.192
735,0910,2020,3364338053,3364338053,-1.683
736,1001,2020,44622280467,44622280467,-0.311
737,1002,2020,405282559,405282559,0.603
738,1003,2020,6910895316,6910895316,-0.048
739,1004,2020,858968701,858968701,-0.256
740,1005,2020,35497212901,35497212901,-1.11
741,1006,2020,24896829029,24896829029,-1.818
742,1007,2020,1660490223,1660490223,-2.21
743,1008,2020,1202820234,1202820234,-1.211
744,1101,2020,4672580691,4672580691,-1.4
745,1102,2020,1030521861,1030521861,-1.584
746,1103,2020,1265992236,1265992236,-1.072
747,1104,2020,1776288478,1776288478,-0.794
748,1105,2020,862644729,862644729,-0.216
749,1106,2020,688025844,688025844,-1.459
750,1107,2020,3104342877,3104342877,-0.143
751,1108,2020,4671590798,4671590798,-0.656
752,1109,2020,1276336768,1276336768,0.747
753,1201,2020,62117194146,62117194146,-1.457
754,1202,2020,3825263983,3825263983,-2.175
755,1203,2020,84779368,84779368,-2.117
756,1204,2020,919653718,919653718,-1.06
757,1205,2020,9969531411,9969531411,-0.026
758,1206,2020,4394720778,4394720778,-0.356
759,1207,2020,5263706722,5263706722,-2.438
760,1208,2020,1511573081,1511573081,-1.736
761,1209,2020,7756403449,7756403449,-1.011
762,1210,2020,670299897,670299897,0.134
763,1211,2020,3350183861,3350183861,-1.764
764,1212,2020,1212261745,1212261745,-1.82
765,1213,2020,347746020,347746020,-0.103
766,1214,2020,2927432763,2927432763,-0.65
767,1301,2020,776500535,776500535,-2.463
768,1302,2020,6555653853,6555653853,-1.065
769,1401,2020,226935584,226935584,-1.118
772,1404,2020,1016168473,1016168473,-1.567
773,1501,2020,760643413,760643413,0.874
774,1502,2020,1393297717,1393297717,-0.526
775,1503,2020,63587575,63587575,-0.055
776,1504,2020,2170822394,2170822394,-1.777
777,1505,2020,181672921,181672921,-0.265
778,1506,2020,529777439,529777439,0.102
779,1507,2020,9724603145,9724603145,-0.988
780,1508,2020,697078379,697078379,-2.293
781,1509,2020,7034472411,7034472411,-0.933
782,1510,2020,314559867,314559867,-0.86
783,1511,2020,31243586063,31243586063,-2.236
784,1512,2020,12511366183,12511366183,-1.215
785,1513,2020,4633584573,4633584573,-1.941
786,1514,2020,7288783628,7288783628,0.173
787,1515,2020,4298688515,4298688515,-1.198
788,1516,2020,3613722719,3613722719,-1.517
789,1517,2020,5486101761,5486101761,-0.981
790,1518,2020,3888562186,3888562186,-0.0
791,1519,2020,7970556744,7970556744,-0.738
792,1520,2020,1681840781,1681840781,0.007
793,1521,2020,299466930,299466930,-1.946
794,1522,2020,196637665,196637665,-0.43
795,1601,2020,5360356535,5360356535,0.169
796,1602,2020,15427625591,15427625591,-0.184
797,1603,2020,321512169,321512169,-0.232
798,1604,2020,17979584158,17979584158,-1.455
799,1605,2020,15815389902,15815389902,-1.647
800,1701,2020,23065850838,23065850838,-1.809
801,1702,2020,6347707240,6347707240,-0.249
802,1703,2020,988262150,988262150,-1.678
803,1704,2020,10403749666,10403749666,-0.794
804,1801,2020,7090545027,7090545027,-2.589
805,1802,2020,184739119,184739119,-2.83
806,1803,2020,3135144169,3135144169,-0.487
807,1804,2020,5062108328,5062108328,-1.385
808,1805,2020,2294338940,2294338940,-0.61
809,1806,2020,26612197075,26612197075,-0.011
810,1901,2020,21343279259,21343279259,0.006
811,1902,2020,11486852655,11486852655,-1.101
812,1903,2020,174620535,174620535,-1.65
813,1904,2020,6600285979,6600285979,-0.673
814,1905,2020,34701260404,34701260404,-0.308
815,2001,2020,2057083896,2057083896,-0.867
816,2002,2020,4854560868,4854560868,-1.452
817,2003,2020,1510755794,1510755794,-0.06
818,2004,2020,7799511902,7799511902,-0.013
819,2005,2020,10974141376,10974141376,-1.002
820,2006,2020,719878747,719878747,-0.74
821,2007,2020,3277431242,3277431242,-0.618
822,2008,2020,16526808652,16526808652,-1.206
823,2009,2020,12420849938,12420849938,-0.849
824,2101,2020,7860556244,7860556244,-0.425
